"codeID","code","selfirst","seltext","selend","fileID"
112,"social equality/assistence program",37208,"7.18 desenvolver propostas alternativas de atendimento escolar para a populações do campo,  fronteiriças, quilombolas, indígenas e povos das águas, que considerem as especificidades culturais e locais e as boas práticas nacionais e internacionais, nos três primeiros anos de vigência do PEEMS; ",37502,77
77,"internet infrastructure in schools",37504,"7.19 universalizar, até o terceiro ano de vigência do PEE-MS, o acesso à rede mundial de computadores, em banda larga de alta velocidade, em todas as unidades de educação básica;   ",37685,77
86,"use of tech in pedag practices",37686,"7.20 	ampliar, até o quinto ano de vigência do PEE-MS, a relação computador/aluno nas escolas da rede púbica de educação básica, promovendo a utilização pedagógica das tecnologias da informação e da comunicação;",37897,77
90,"promote democratic/public participation",37900,"7.21 garantir a participação da comunidade escolar no planejamento, na aplicação e no controle de recursos financeiros advindos de transferência direta às escolas, visando à ampliação da transparência e ao efetivo desenvolvimento da gestão democrática, a partir da vigência do PEE-MS;   ",38187,77
24,"distribute equipment for teaching",38986,"7.26 participar de programa nacional de reestruturação e aquisição de equipamentos para escolas públicas, visando à equalização regional das oportunidades educacionais;  ",39156,77
108,"physical school infrastructure",38188,"7.22 aprimorar o atendimento ao(à) estudante em todas as etapas da educação básica, por meio de programas suplementares de material didático-escolar, transporte, alimentação e assistência à saúde;  
7.23 garantir, em regime de colaboração, às escolas públicas de educação básica o acesso à energia elétrica, ao abastecimento de água, ao esgoto sanitário e ao manejo de resíduos sólidos, na vigência do PEE-MS; ",38598,77
24,"distribute equipment for teaching",39319,"7.28 adquirir equipamentos e recursos tecnológicos, com apoio da União, para utilização pedagógica em todas as escolas públicas da educação básica, assegurada sua manutenção e atualização;  ",39509,77
77,"internet infrastructure in schools",39510,"7.29 criar mecanismos para implementação das condições necessárias à universalização das bibliotecas, com acesso à internet em banda larga, até o quinto ano de vigência deste PEE-MS; ",39693,77
80,"training in education management",40278,"7.32 implementar programa de formação inicial e continuada para o pessoal técnico das secretarias de educação;  
7.33 implantar e desenvolver, até o segundo ano de vigência do PEE-MS, políticas de prevenção e combate à violência  nas escolas, com capacitação dos profissionais da educação para atuarem em ações preventivas junto aos (às) estudantes na detecção das causas como: violência doméstica e sexual, questões étnico-raciais, de gênero e de orientação sexual, para a adoção das providências adequadas, promovendo e garantindo a cultura de paz e um ambiente escolar dotado de segurança para a comunidade;  
7.34 promover e garantir a formação continuada dos profissionais da educação, incluindo gestores e servidores das secretarias de educação, sobre: direitos humanos, promoção da saúde e prevenção das DST/Aids, alcoolismo e drogas, em sua interface com as questões de gênero e sexualidade, questões étnico-raciais, geracionais, situação das pessoas com deficiência, na vigência do PEE-MS;  ",41278,77
112,"social equality/assistence program",41279,"7.35 elaborar e distribuir, em parceria com os órgãos competentes, material didático para educadores(as), estudantes e pais e/ou responsáveis sobre: direitos humanos, promoção da saúde e prevenção das DST/Aids, alcoolismo e drogas, em sua interface com as questões de gênero e sexualidade, questões étnico-raciais e geracionais;",41607,77
112,"social equality/assistence program",42160,"7.38 consolidar, até o quinto ano de vigência do PEE-MS, a oferta, com qualidade social, da educação escolar à população do campo, povos das águas, comunidades fronteiriças, populações itinerantes e comunidades indígenas e quilombolas, respeitando a articulação entre os ambientes escolares e comunitários, assegurando:  
7.38.1 o desenvolvimento sustentável e a preservação da identidade cultural dessas populações;  
7.38.2 a participação da comunidade na definição do modelo de organização pedagógica e de gestão das instituições, consideradas as práticas socioculturais e as formas particulares de organização do tempo;  
7.38.3 a oferta bilíngue da educação infantil e nos anos iniciais do ensino fundamental, em língua materna das comunidades indígenas e em língua portuguesa, 
7.38.4 a reestruturação e a aquisição de equipamentos;  
7.38.5 a oferta de programa para a formação inicial e continuada de profissionais da educação; e 
7.38.6 o atendimento em educação especial;  ",43143,77
104,"training in teaching literacy",43144,"7.39 desenvolver ações efetivas visando à formação de leitores(as) e à capacitação de professores(as), bibliotecários(as), auxiliares/assistentes em biblioteca e agentes da comunidade para atuarem como mediadores(as) da leitura, de acordo com a especificidade das diferentes etapas do desenvolvimento e da aprendizagem, a partir do segundo ano da vigência do PEE-MS;  ",43512,77
131,"promote extracurricular activities",43513,"7.40 promover a integração das escolas com instituições e movimentos culturais, a fim de garantir a oferta regular de atividades culturais para a livre fruição dos(as) estudantes dentro e fora dos espaços escolares, assegurando que as escolas se tornem polos de criação e difusão cultural, no prazo de um ano de vigência do PEE-MS;  ",43846,77
112,"social equality/assistence program",43998,"7.42 promover, até o segundo ano de vigência do PEE-MS, a articulação dos programas da área da educação, de âmbito local e nacional, com os de outras áreas tais como saúde, trabalho e emprego, assistência social, esporte e cultura, possibilitando a criação de redes de apoio integral às famílias, em especial nas áreas de maior  vulnerabilidade  social,  como  condição para a melhoria da qualidade educacional;  ",44411,77
137,"promote healtly programs",44412,"7.43 universalizar, mediante articulação entre os órgãos responsáveis pelas áreas da saúde e da educação, o atendimento aos(às) estudantes da rede escolar pública de educação básica, por meio de ações de prevenção, promoção e atenção à saúde;  
7.44 estabelecer ações efetivas especificamente voltadas para a promoção, prevenção, atenção e atendimento à saúde e à integridade física, mental e emocional dos profissionais da educação, como condição para a melhoria da qualidade educacional, a partir do segundo ano de vigência do PEE-MS;  ",44950,77
117,"provide financial resources",44951,"7.45 	fortalecer, com a colaboração  técnica  e financeira da União, o sistema estadual de avaliação da educação básica, com participação das escolas públicas e privadas, para orientar e redimensionar as políticas públicas, o planejamento  e  as práticas pedagógicas, com o repasse das informações às escolas e à sociedade, nos dois primeiros anos de vigência do PEE-MS ",45321,77
90,"promote democratic/public participation",45670,"7.48 propiciar e fomentar discussões e mobilizar a sociedade para a aprovação da Lei de Responsabilidade Educacional (LRE), pelo Congresso Nacional;  
7.49 criar, no âmbito dos fóruns de educação, o Observatório do PEE-MS, para monitorar o cumprimento das  metas e estratégias estabelecidas neste PEE, mantendo-o atualizado e promovendo a divulgação dos resultados à sociedade;  ",46049,77
