"codeID","code","selfirst","selend","catID","catName","fileID","fileCatID","fileCat"
137,"healtly programs",82889,83183,18,"vision",77,1,"All five States"
137,"healtly programs",82889,83183,16,"promotion",77,5,"Mato-Grosso-do-Sul"
137,"healtly programs",82889,83183,18,"vision",77,5,"Mato-Grosso-do-Sul"
137,"healtly programs",82889,83183,16,"promotion",77,8,"Education State Plan"
137,"healtly programs",82889,83183,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",81938,82277,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",81938,82277,16,"promotion",77,1,"All five States"
90,"democratic/public participation",81938,82277,18,"vision",77,1,"All five States"
90,"democratic/public participation",81938,82277,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",81938,82277,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",81938,82277,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",81938,82277,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",81938,82277,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",81938,82277,18,"vision",77,8,"Education State Plan"
117,"financial resources",82278,82631,16,"promotion",77,1,"All five States"
117,"financial resources",82278,82631,18,"vision",77,1,"All five States"
117,"financial resources",82278,82631,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",82278,82631,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",82278,82631,16,"promotion",77,8,"Education State Plan"
117,"financial resources",82278,82631,18,"vision",77,8,"Education State Plan"
27,"management units",82632,82888,14,"development",77,1,"All five States"
27,"management units",82632,82888,15,"collaboration",77,1,"All five States"
27,"management units",82632,82888,18,"vision",77,1,"All five States"
27,"management units",82632,82888,14,"development",77,5,"Mato-Grosso-do-Sul"
27,"management units",82632,82888,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
27,"management units",82632,82888,18,"vision",77,5,"Mato-Grosso-do-Sul"
27,"management units",82632,82888,14,"development",77,8,"Education State Plan"
27,"management units",82632,82888,15,"collaboration",77,8,"Education State Plan"
27,"management units",82632,82888,18,"vision",77,8,"Education State Plan"
112,"social/equality program",19700,20082,16,"promotion",77,1,"All five States"
112,"social/equality program",19700,20082,18,"vision",77,1,"All five States"
112,"social/equality program",19700,20082,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",19700,20082,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",19700,20082,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",19700,20082,18,"vision",77,8,"Education State Plan"
2,"digital resouces",20083,20512,13,"distribution",77,1,"All five States"
2,"digital resouces",20083,20512,19,"material",77,1,"All five States"
2,"digital resouces",20083,20512,20,"infrastructure",77,1,"All five States"
2,"digital resouces",20083,20512,13,"distribution",77,5,"Mato-Grosso-do-Sul"
2,"digital resouces",20083,20512,19,"material",77,5,"Mato-Grosso-do-Sul"
2,"digital resouces",20083,20512,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
2,"digital resouces",20083,20512,13,"distribution",77,8,"Education State Plan"
2,"digital resouces",20083,20512,19,"material",77,8,"Education State Plan"
2,"digital resouces",20083,20512,20,"infrastructure",77,8,"Education State Plan"
43,"interactive materials",20083,20512,13,"distribution",77,1,"All five States"
43,"interactive materials",20083,20512,14,"development",77,1,"All five States"
43,"interactive materials",20083,20512,19,"material",77,1,"All five States"
43,"interactive materials",20083,20512,13,"distribution",77,5,"Mato-Grosso-do-Sul"
43,"interactive materials",20083,20512,14,"development",77,5,"Mato-Grosso-do-Sul"
43,"interactive materials",20083,20512,19,"material",77,5,"Mato-Grosso-do-Sul"
43,"interactive materials",20083,20512,13,"distribution",77,8,"Education State Plan"
43,"interactive materials",20083,20512,14,"development",77,8,"Education State Plan"
43,"interactive materials",20083,20512,19,"material",77,8,"Education State Plan"
18,"learning contents",20513,20931,14,"development",77,1,"All five States"
18,"learning contents",20513,20931,19,"material",77,1,"All five States"
18,"learning contents",20513,20931,14,"development",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",20513,20931,19,"material",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",20513,20931,14,"development",77,8,"Education State Plan"
18,"learning contents",20513,20931,19,"material",77,8,"Education State Plan"
137,"healtly programs",20932,21496,16,"promotion",77,1,"All five States"
137,"healtly programs",20932,21496,18,"vision",77,1,"All five States"
137,"healtly programs",20932,21496,16,"promotion",77,5,"Mato-Grosso-do-Sul"
137,"healtly programs",20932,21496,18,"vision",77,5,"Mato-Grosso-do-Sul"
137,"healtly programs",20932,21496,16,"promotion",77,8,"Education State Plan"
137,"healtly programs",20932,21496,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",21497,22079,12,"assess",77,1,"All five States"
119,"meet ed-demand",21497,22079,18,"vision",77,1,"All five States"
119,"meet ed-demand",21497,22079,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",21497,22079,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",21497,22079,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",21497,22079,18,"vision",77,8,"Education State Plan"
133,"L2 education",23338,23604,16,"promotion",77,1,"All five States"
133,"L2 education",23338,23604,17,"expertise",77,1,"All five States"
133,"L2 education",23338,23604,18,"vision",77,1,"All five States"
133,"L2 education",23338,23604,16,"promotion",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",23338,23604,17,"expertise",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",23338,23604,18,"vision",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",23338,23604,16,"promotion",77,8,"Education State Plan"
133,"L2 education",23338,23604,17,"expertise",77,8,"Education State Plan"
133,"L2 education",23338,23604,18,"vision",77,8,"Education State Plan"
7,"partnership with international agencies",23605,24010,9,"partnership",77,1,"All five States"
7,"partnership with international agencies",23605,24010,15,"collaboration",77,1,"All five States"
7,"partnership with international agencies",23605,24010,18,"vision",77,1,"All five States"
7,"partnership with international agencies",23605,24010,9,"partnership",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",23605,24010,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",23605,24010,18,"vision",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",23605,24010,9,"partnership",77,8,"Education State Plan"
7,"partnership with international agencies",23605,24010,15,"collaboration",77,8,"Education State Plan"
7,"partnership with international agencies",23605,24010,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",24012,25023,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",24012,25023,16,"promotion",77,1,"All five States"
90,"democratic/public participation",24012,25023,18,"vision",77,1,"All five States"
90,"democratic/public participation",24012,25023,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",24012,25023,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",24012,25023,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",24012,25023,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",24012,25023,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",24012,25023,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",25208,25416,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",25208,25416,16,"promotion",77,1,"All five States"
90,"democratic/public participation",25208,25416,18,"vision",77,1,"All five States"
90,"democratic/public participation",25208,25416,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",25208,25416,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",25208,25416,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",25208,25416,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",25208,25416,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",25208,25416,18,"vision",77,8,"Education State Plan"
129,"dissemination",25841,26366,12,"assess",77,1,"All five States"
129,"dissemination",25841,26366,16,"promotion",77,1,"All five States"
129,"dissemination",25841,26366,18,"vision",77,1,"All five States"
129,"dissemination",25841,26366,12,"assess",77,5,"Mato-Grosso-do-Sul"
129,"dissemination",25841,26366,16,"promotion",77,5,"Mato-Grosso-do-Sul"
129,"dissemination",25841,26366,18,"vision",77,5,"Mato-Grosso-do-Sul"
129,"dissemination",25841,26366,12,"assess",77,8,"Education State Plan"
129,"dissemination",25841,26366,16,"promotion",77,8,"Education State Plan"
129,"dissemination",25841,26366,18,"vision",77,8,"Education State Plan"
94,"literacy education",26400,26796,12,"assess",77,1,"All five States"
94,"literacy education",26400,26796,18,"vision",77,1,"All five States"
94,"literacy education",26400,26796,12,"assess",77,5,"Mato-Grosso-do-Sul"
94,"literacy education",26400,26796,18,"vision",77,5,"Mato-Grosso-do-Sul"
94,"literacy education",26400,26796,12,"assess",77,8,"Education State Plan"
94,"literacy education",26400,26796,18,"vision",77,8,"Education State Plan"
18,"learning contents",27218,27441,14,"development",77,1,"All five States"
18,"learning contents",27218,27441,19,"material",77,1,"All five States"
18,"learning contents",27218,27441,14,"development",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",27218,27441,19,"material",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",27218,27441,14,"development",77,8,"Education State Plan"
18,"learning contents",27218,27441,19,"material",77,8,"Education State Plan"
88,"learning in right age",27442,27747,16,"promotion",77,1,"All five States"
88,"learning in right age",27442,27747,18,"vision",77,1,"All five States"
88,"learning in right age",27442,27747,16,"promotion",77,5,"Mato-Grosso-do-Sul"
88,"learning in right age",27442,27747,18,"vision",77,5,"Mato-Grosso-do-Sul"
88,"learning in right age",27442,27747,16,"promotion",77,8,"Education State Plan"
88,"learning in right age",27442,27747,18,"vision",77,8,"Education State Plan"
15,"academic achievements",28103,28428,12,"assess",77,1,"All five States"
15,"academic achievements",28103,28428,18,"vision",77,1,"All five States"
15,"academic achievements",28103,28428,12,"assess",77,5,"Mato-Grosso-do-Sul"
15,"academic achievements",28103,28428,18,"vision",77,5,"Mato-Grosso-do-Sul"
15,"academic achievements",28103,28428,12,"assess",77,8,"Education State Plan"
15,"academic achievements",28103,28428,18,"vision",77,8,"Education State Plan"
112,"social/equality program",28932,29478,16,"promotion",77,1,"All five States"
112,"social/equality program",28932,29478,18,"vision",77,1,"All five States"
112,"social/equality program",28932,29478,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",28932,29478,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",28932,29478,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",28932,29478,18,"vision",77,8,"Education State Plan"
104,"training in teaching literacy",29748,29990,8,"training",77,1,"All five States"
104,"training in teaching literacy",29748,29990,17,"expertise",77,1,"All five States"
104,"training in teaching literacy",29748,29990,18,"vision",77,1,"All five States"
104,"training in teaching literacy",29748,29990,8,"training",77,5,"Mato-Grosso-do-Sul"
104,"training in teaching literacy",29748,29990,17,"expertise",77,5,"Mato-Grosso-do-Sul"
104,"training in teaching literacy",29748,29990,18,"vision",77,5,"Mato-Grosso-do-Sul"
104,"training in teaching literacy",29748,29990,8,"training",77,8,"Education State Plan"
104,"training in teaching literacy",29748,29990,17,"expertise",77,8,"Education State Plan"
104,"training in teaching literacy",29748,29990,18,"vision",77,8,"Education State Plan"
93,"full-time education",30021,31967,16,"promotion",77,1,"All five States"
93,"full-time education",30021,31967,18,"vision",77,1,"All five States"
93,"full-time education",30021,31967,16,"promotion",77,5,"Mato-Grosso-do-Sul"
93,"full-time education",30021,31967,18,"vision",77,5,"Mato-Grosso-do-Sul"
93,"full-time education",30021,31967,16,"promotion",77,8,"Education State Plan"
93,"full-time education",30021,31967,18,"vision",77,8,"Education State Plan"
15,"academic achievements",32386,32992,12,"assess",77,1,"All five States"
15,"academic achievements",32386,32992,18,"vision",77,1,"All five States"
15,"academic achievements",32386,32992,12,"assess",77,5,"Mato-Grosso-do-Sul"
15,"academic achievements",32386,32992,18,"vision",77,5,"Mato-Grosso-do-Sul"
15,"academic achievements",32386,32992,12,"assess",77,8,"Education State Plan"
15,"academic achievements",32386,32992,18,"vision",77,8,"Education State Plan"
80,"training in education management",81568,81910,8,"training",77,1,"All five States"
80,"training in education management",81568,81910,17,"expertise",77,1,"All five States"
80,"training in education management",81568,81910,18,"vision",77,1,"All five States"
80,"training in education management",81568,81910,8,"training",77,5,"Mato-Grosso-do-Sul"
